city,district,ward,final_ranking,sale,lat,lon
TP. Hồ Chí Minh,Quận 11,Phường 4,281,2172.034879,10.759412,106.6586519
TP. Hồ Chí Minh,Quận 11,Phường 6,303,2102.325691,10.7599723,106.6581164
TP. Hồ Chí Minh,Quận 11,Phường 12,325,2101.747979,10.7557812,106.6371699
TP. Hồ Chí Minh,Quận 11,Phường 9,347,1936.534041,10.773806,106.6471276
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Tân Phú Trung,18,6279.531463,10.9422865,106.5385228
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Bình Mỹ,40,5229.862063,10.9292146,106.6462612
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Tân Thông Hội,62,5201.453105,10.9638801,106.506931
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Tân Thạnh Đông,84,5002.385731,10.9569755,106.6011791
TP. Hồ Chí Minh,Huyện Củ Chi,Thị Trấn Củ Chi,106,4329.233499,10.9744159,106.4948968
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Tân An Hội,128,3444.248783,10.9579007,106.471631
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Phú Hòa Đông,150,2561.047449,11.0240928,106.5648662
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Phước Vĩnh An,172,2365.815407,10.9845103,106.5215662
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Trung An,194,2365.687019,10.9955413,106.5919733
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Hòa Phú,216,2023.787757,10.977447,106.6169715
TP. Hồ Chí Minh,Huyện Củ Chi,Xã An Nhơn Tây,238,1972.321884,11.0870701,106.5136957
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Phước Thạnh,260,1850.602194,11.0062416,106.4258479
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Tân Thạnh Tây,282,1607.383193,10.9848474,106.5692665
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Nhuận Đức,304,1290.930689,11.0322743,106.4873671
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Phước Hiệp,326,1220.539617,10.9900647,106.4500522
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Trung Lập Hạ,348,1212.285328,11.0086848,106.4716815
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Thái Mỹ,370,1149.832274,10.9912655,106.3989828
TP. Hồ Chí Minh,Huyện Củ Chi,Xã An Phú,392,1107.302251,11.1108006,106.5065074
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Trung Lập Thượng,414,1059.705563,11.0524922,106.45164
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Phạm Văn Cội,436,1033.298167,11.034454,106.5230191
TP. Hồ Chí Minh,Huyện Củ Chi,Xã Phú Mỹ Hưng,458,697.945353,11.1310949,106.47889
TP. Hồ Chí Minh,Quận 4,Phường 13,19,7900.182315,10.7642977,106.7078018
TP. Hồ Chí Minh,Quận 4,Phường 1,41,6419.424312,10.7543899,106.6910863
TP. Hồ Chí Minh,Quận 4,Phường 6,63,4536.007637,10.7671406,106.7058638
TP. Hồ Chí Minh,Quận 4,Phường 16,85,4533.707271,10.7553174,106.7124795
TP. Hồ Chí Minh,Quận 4,Phường 4,107,3987.97564,10.7556547,106.7036819
TP. Hồ Chí Minh,Quận 4,Phường 2,129,3590.518731,10.7578893,106.6962575
TP. Hồ Chí Minh,Quận 4,Phường 8,151,3253.415867,10.7588906,106.703757
TP. Hồ Chí Minh,Quận 4,Phường 14,173,3105.853404,10.7668095,106.7055475
TP. Hồ Chí Minh,Quận 4,Phường 3,195,2778.835943,10.7537785,106.6992402
TP. Hồ Chí Minh,Quận 4,Phường 18,217,2639.398946,10.7571936,106.7168784
TP. Hồ Chí Minh,Quận 4,Phường 15,239,2631.07533,10.7543055,106.7077911
TP. Hồ Chí Minh,Quận 4,Phường 9,261,2471.813128,10.7636653,106.702373
TP. Hồ Chí Minh,Quận 4,Phường 10,283,2065.495276,10.7592004,106.7067483
TP. Hồ Chí Minh,Huyện Nhà Bè,Xã Phước Kiển,20,22286.89369,10.6949363,106.7049693
TP. Hồ Chí Minh,Huyện Nhà Bè,Thị Trấn Nhà Bè,42,7791.812141,10.6956953,106.7395591
TP. Hồ Chí Minh,Huyện Nhà Bè,Xã Phú Xuân,64,7147.149499,10.6790702,106.7509673
TP. Hồ Chí Minh,Huyện Nhà Bè,Xã Nhơn Đức,86,4597.383993,10.672965,106.6990041
TP. Hồ Chí Minh,Huyện Nhà Bè,Xã Hiệp Phước,108,2565.843585,10.6019797,106.7418765
TP. Hồ Chí Minh,Huyện Nhà Bè,Xã Long Thới,130,2365.219812,10.6505492,106.72971
TP. Hồ Chí Minh,Huyện Nhà Bè,Xã Phước Lộc,152,1919.753085,10.6994906,106.6847133
TP. Hồ Chí Minh,Quận 5,Phường 12,21,5367.448139,10.7561185,106.6581916
TP. Hồ Chí Minh,Quận 5,Phường 9,43,4994.119915,10.7586482,106.6709375
TP. Hồ Chí Minh,Quận 5,Phường 1,65,4722.778473,10.7535467,106.6816663
TP. Hồ Chí Minh,Quận 5,Phường 2,87,4666.151303,10.7566666,106.6804647
TP. Hồ Chí Minh,Quận 5,Phường 11,109,4432.588359,10.753631,106.6626977
TP. Hồ Chí Minh,Quận 5,Phường 4,131,4217.235277,10.7616838,106.6792631
TP. Hồ Chí Minh,Quận 5,Phường 7,153,3426.351394,10.7539261,106.6717529
TP. Hồ Chí Minh,Quận 5,Phường 5,175,2971.248885,10.7514807,106.6749715
TP. Hồ Chí Minh,Quận 5,Phường 14,197,2699.334422,10.752324,106.6550588
TP. Hồ Chí Minh,Quận 5,Phường 8,219,2613.736925,10.7535467,106.6816663
TP. Hồ Chí Minh,Quận 5,Phường 10,241,2312.674781,10.7513543,106.6695873
TP. Hồ Chí Minh,Quận 5,Phường 13,263,2099.048078,10.7491196,106.6566038
TP. Hồ Chí Minh,Quận 5,Phường 3,285,2070.742443,10.7535467,106.6816663
TP. Hồ Chí Minh,Quận 5,Phường 6,307,1723.125483,10.7535467,106.6816663
TP. Hồ Chí Minh,Huyện Cần Giờ,Xã Bình Khánh,22,2725.475292,10.6635602,106.7755651
TP. Hồ Chí Minh,Huyện Cần Giờ,Thị Trấn Cần Thạnh,44,1915.036689,10.4147541,106.9714754
TP. Hồ Chí Minh,Huyện Cần Giờ,Xã An Thới Đông,66,1768.034181,10.5888605,106.7902851
TP. Hồ Chí Minh,Huyện Cần Giờ,Xã Long Hòa,88,1418.129828,10.3795331,106.879828
TP. Hồ Chí Minh,Huyện Cần Giờ,Xã Lý Nhơn,110,865.9854798,10.4714385,106.7688703
TP. Hồ Chí Minh,Huyện Cần Giờ,Xã Tam Thôn Hiệp,132,672.4425469,10.5991293,106.8604273
TP. Hồ Chí Minh,Huyện Cần Giờ,Xã Thạnh An,154,651.3029509,10.4697294,106.9749498
